"1221","Cueva de la Cocina","","2017","1319","Sondeig 4","Triangle","No","0.22","0.63","Abrupte","Abrupte","Directa","Directa"
"1222","Cueva de la Cocina","","2017","1319","Sondeig 4","Trapezi","No","0.25","0.73","Abrupte","Abrupte","Directa","Directa"
"1223","Cueva de la Cocina","","2017","1319","Sondeig 4","Triangle","No","0.24","0.99","Abrupte","Abrupte","Directa","Directa"
"1224","Cueva de la Cocina","","1943","1","B","Triangle","No","0.15","0.9","Abrupte","Abrupte","Directa","Directa"
"1225","Cueva de la Cocina","","1943","1","B","Triangle","No","0.16","0.76","Abrupte","Abrupte","Directa","Directa"
"1226","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.17","0.81","Abrupte","Abrupte","Directa","Directa"
"1227","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.17","0.76","Abrupte","Abrupte","Directa","Directa"
"1228","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.23","0.57","Abrupte","Abrupte","Directa","Directa"
"1229","Cueva de la Cocina","","1943","1","B","Triangle","No","0.22","0.62","Abrupte","Abrupte","Directa","Directa"
"1230","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.16","0.55","Abrupte","Abrupte","Directa","Directa"
"1231","Cueva de la Cocina","","1943","1","B","Triangle","No","0.3","0.52","Abrupte","Abrupte","Directa","Directa"
"1232","Cueva de la Cocina","","1943","1","B","Triangle","No","0.18","0.63","Abrupte","Abrupte","Directa","Directa"
"1236","Cueva de la Cocina","","1943","1","B","Triangle","No","0.22","0.64","Abrupte","Abrupte","Directa","Directa"
"1238","Cueva de la Cocina","","1943","1","B","Triangle","No","0.24","0.66","Abrupte","Abrupte","Directa","Directa"
"1239","Cueva de la Cocina","","1943","1","B","Triangle","No","0.27","0.61","Abrupte","Abrupte","Directa","Directa"
"1240","Cueva de la Cocina","","1943","1","B","Triangle","No","0.29","0.76","Abrupte","Abrupte","Directa","Directa"
"1243","Cueva de la Cocina","","1943","1","B","Triangle","No","0.15","0.56","Abrupte","Abrupte","Directa","Directa"
"1245","Cueva de la Cocina","","1943","1","B","Triangle","No","0.22","0.6","Abrupte","Abrupte","Directa","Directa"
"1249","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.19","0.6","Abrupte","Abrupte","Directa","Directa"
"1250","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.29","0.6","Abrupte","Abrupte","Directa","Directa"
"1251","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.19","0.99","Abrupte","Abrupte","Directa","Directa"
"1252","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.2","0.64","Abrupte","Abrupte","Directa","Directa"
"1253","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.21","0.98","Abrupte","Abrupte","Directa","Directa"
"1254","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.27","0.89","Abrupte","Abrupte","Directa","Directa"
"1255","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.23","0.54","Abrupte","Abrupte","Directa","Directa"
"1256","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.19","0.69","Abrupte","Abrupte","Directa","Directa"
"1257","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.18","0.67","Abrupte","Abrupte","Directa","Directa"
"1259","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.25","0.57","Abrupte","Abrupte","Directa","Directa"
"1260","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.18","0.68","Abrupte","Abrupte","Directa","Directa"
"1261","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.2","0.98","Abrupte","Abrupte","Directa","Directa"
"1263","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.15","0.58","Abrupte","Abrupte","Directa","Directa"
"1264","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.27","0.53","Abrupte","Abrupte","Directa","Directa"
"1265","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.18","0.6","Abrupte","Abrupte","Directa","Directa"
"1266","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.14","0.45","Abrupte","Abrupte","Directa","Directa"
"1267","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.19","0.41","Abrupte","Abrupte","Directa","Directa"
"1268","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.14","0.38","Abrupte","Abrupte","Directa","Directa"
"1269","Cueva de la Cocina","","1943","1","B","Segment","No","0.2","0.99","Abrupte","Abrupte","Directa","Directa"
"1275","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.25","0.86","Abrupte","Abrupte","Directa","Inversa"
"1277","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.18","0.93","Abrupte","Abrupte","Inversa","Directa"
"1279","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.22","0.73","Abrupte","Abrupte","Directa","Inversa"
"1280","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.22","1.06","Abrupte","Abrupte","Directa","Inversa"
"1281","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.25","1.02","Abrupte","Abrupte","Directa","Inversa"
"1282","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.24","0.73","Abrupte","Abrupte","Directa","Inversa"
"1283","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.22","0.77","Abrupte","Part trencada","Directa","Part trencada"
"1285","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.23","1.1","Abrupte","Abrupte","Directa","Directa"
"1286","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.19","0.8","Abrupte","Abrupte","Directa","Directa"
"1289","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.17","0.81","Abrupte","Abrupte","Directa","Directa"
"1290","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.18","0.6","Abrupte","Abrupte","Directa","Directa"
"1291","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.3","0.57","Abrupte","Abrupte","Directa","Directa"
"1293","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.24","0.84","Abrupte","Abrupte","Directa","Directa"
"1298","Cueva de la Cocina","","1943","1","C","Triangle","No","0.28","0.98","Abrupte","Abrupte","Directa","Directa"
"1300","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.24","0.83","Abrupte","Abrupte","Directa","Directa"
"1301","Cueva de la Cocina","","1943","1","C","Triangle","No","0.22","0.67","Abrupte","Abrupte","Directa","Directa"
"1302","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.19","0.59","Abrupte","Abrupte","Directa","Directa"
"1304","Cueva de la Cocina","","1943","1","C","Triangle","No","0.23","0.72","Abrupte","Abrupte","Directa","Directa"
"1305","Cueva de la Cocina","","1943","1","C","Triangle","No","0.27","0.8","Abrupte","Abrupte","Directa","Directa"
"1306","Cueva de la Cocina","","1943","1","C","Triangle","No","0.23","0.73","Abrupte","Abrupte","Directa","Directa"
"1308","Cueva de la Cocina","","1943","1","C","Triangle","No","0.16","0.8","Abrupte","Abrupte","Directa","Directa"
"1311","Cueva de la Cocina","","1943","1","C","Triangle","No","0.27","0.99","Abrupte","Abrupte","Directa","Directa"
"1312","Cueva de la Cocina","","1943","1","C","Triangle","No","0.27","0.81","Abrupte","Abrupte","Directa","Directa"
"1313","Cueva de la Cocina","","1943","1","C","Triangle","No","0.25","0.7","Abrupte","Abrupte","Directa","Directa"
"1316","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.19","0.9","Abrupte","Abrupte","Directa","Directa"
"1319","Cueva de la Cocina","","1943","1","C","Triangle","No","0.23","0.75","Abrupte","Abrupte","Directa","Directa"
"1320","Cueva de la Cocina","","1943","1","C","Triangle","No","0.21","0.69","Abrupte","Abrupte","Directa","Directa"
"1321","Cueva de la Cocina","","1943","1","C","Triangle","No","0.18","0.74","Abrupte","Abrupte","Directa","Directa"
"1322","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.16","0.72","Abrupte","Abrupte","Directa","Directa"
"1323","Cueva de la Cocina","","1943","1","C","Trapezi","No","0.23","0.62","Abrupte","Abrupte","Directa","Directa"
"1339","Cueva de la Cocina","","1943","1","C","Triangle","No","0.34","1.05","Abrupte","Abrupte","Directa","Directa"
"1342","Cueva de la Cocina","","1943","1","C","Triangle","No","0.23","0.75","Abrupte","Abrupte","Directa","Directa"
"1382","Cueva de la Cocina","","1943","2","A","Trapezi","No","0.25","1.16","Abrupte","Abrupte","Directa","Directa"
"1383","Cueva de la Cocina","","1943","2","A","Trapezi","No","0.19","0.97","Abrupte","Abrupte","Directa","Directa"
"1384","Cueva de la Cocina","","1943","2","A","Trapezi","No","0.24","0.81","Abrupte","Abrupte","Directa","Directa"
"1385","Cueva de la Cocina","","1943","2","A","Trapezi","No","0.32","0.66","Abrupte","Abrupte","Directa","Directa"
"1386","Cueva de la Cocina","","1943","2","A","Trapezi","No","0.18","0.63","Abrupte","Abrupte","Directa","Directa"
"1387","Cueva de la Cocina","","1943","2","A","Trapezi","No","0.18","0.83","Abrupte","Abrupte","Directa","Directa"
"1388","Cueva de la Cocina","","1943","2","A","Trapezi","No","0.16","0.5","Abrupte","Abrupte","Directa","Directa"
"1389","Cueva de la Cocina","","1943","2","A","Trapezi","No","0.2","0.7","Abrupte","Abrupte","Directa","Directa"
"1390","Cueva de la Cocina","","1943","2","A","Triangle","No","0.21","0.73","Abrupte","Abrupte","Directa","Directa"
"1392","Cueva de la Cocina","","1943","2","A","Triangle","No","0.25","0.87","Abrupte","Abrupte","Directa","Directa"
"1393","Cueva de la Cocina","","1943","2","B","Triangle","No","0.22","0.8","Abrupte","Abrupte","Directa","Directa"
"1394","Cueva de la Cocina","","1943","2","B","Triangle","No","0.39","1.08","Abrupte","Abrupte","Directa","Directa"
"1395","Cueva de la Cocina","","1943","2","B","Triangle","No","0.26","0.42","Abrupte","Abrupte","Directa","Directa"
"1399","Cueva de la Cocina","","1943","2","B","Triangle","No","0.29","0.93","Abrupte","Abrupte","Directa","Directa"
"1403","Cueva de la Cocina","","1943","2","B","Triangle","No","0.28","0.6","Abrupte","Abrupte","Directa","Directa"
"1405","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.17","0.63","Abrupte","Abrupte","Directa","Directa"
"1408","Cueva de la Cocina","","1943","2","B","Triangle","No","0.2","0.46","Abrupte","Abrupte","Directa","Directa"
"1410","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.19","1.05","Abrupte","Abrupte","Directa","Directa"
"1411","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.19","0.59","Abrupte","Abrupte","Directa","Directa"
"1412","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.29","0.76","Abrupte","Abrupte","Directa","Directa"
"1414","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.17","0.52","Abrupte","Abrupte","Directa","Directa"
"1416","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.27","0.62","Abrupte","Abrupte","Directa","Directa"
"1417","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.23","0.59","Abrupte","Abrupte","Directa","Directa"
"1418","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.19","0.77","Abrupte","Abrupte","Directa","Directa"
"1420","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.17","0.6","Abrupte","Abrupte","Directa","Directa"
"1425","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.24","1.07","Abrupte","Abrupte","Directa","Directa"
"1426","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.32","0.73","Abrupte","Abrupte","Directa","Directa"
"1428","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.17","0.82","Abrupte","Abrupte","Directa","Directa"
"1429","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.2","0.7","Abrupte","Abrupte","Directa","Directa"
"1430","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.31","0.83","Abrupte","Abrupte","Directa","Directa"
"1432","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.2","0.51","Abrupte","Abrupte","Directa","Directa"
"1435","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.17","0.65","Abrupte","Abrupte","Directa","Directa"
"1436","Cueva de la Cocina","","1943","2","B","Trapezi","Si","0.21","0.67","Abrupte","Abrupte","Directa","Directa"
"1438","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.27","0.7","Abrupte","Abrupte","Directa","Directa"
"1439","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.16","0.33","Abrupte","Abrupte","Directa","Directa"
"1441","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.21","0.87","Abrupte","Abrupte","Directa","Directa"
"1443","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.22","0.86","Abrupte","Abrupte","Directa","Directa"
"1446","Cueva de la Cocina","","1943","2","C","Triangle","No","0.23","0.81","Abrupte","Abrupte","Directa","Directa"
"1447","Cueva de la Cocina","","1943","2","C","Triangle","No","0.17","0.64","Abrupte","Abrupte","Directa","Directa"
"1450","Cueva de la Cocina","","1943","2","C","Triangle","No","0.17","0.73","Abrupte","Abrupte","Directa","Directa"
"1451","Cueva de la Cocina","","1943","2","C","Triangle","No","0.23","0.86","Abrupte","Abrupte","Directa","Directa"
"1452","Cueva de la Cocina","","1943","2","C","Triangle","No","0.17","0.75","Abrupte","Abrupte","Directa","Directa"
"1455","Cueva de la Cocina","","1943","2","C","Triangle","No","0.17","0.67","Abrupte","Abrupte","Directa","Directa"
"1456","Cueva de la Cocina","","1943","2","C","Triangle","No","0.19","0.69","Abrupte","Abrupte","Directa","Directa"
"1458","Cueva de la Cocina","","1943","2","C","Triangle","No","0.21","0.61","Abrupte","Abrupte","Directa","Directa"
"1459","Cueva de la Cocina","","1943","2","C","Triangle","No","0.25","0.8","Abrupte","Abrupte","Directa","Directa"
"1461","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.22","0.65","Abrupte","Abrupte","Directa","Directa"
"1464","Cueva de la Cocina","","1943","2","C","Triangle","Si","0.18","0.45","Abrupte","Abrupte","Directa","Directa"
"1465","Cueva de la Cocina","","1943","2","C","Triangle","No","0.15","0.58","Abrupte","Abrupte","Directa","Directa"
"1467","Cueva de la Cocina","","1943","2","C","Triangle","No","0.16","0.96","Abrupte","Abrupte","Directa","Directa"
"1468","Cueva de la Cocina","","1943","2","C","Triangle","No","0.16","0.66","Abrupte","Abrupte","Directa","Directa"
"1469","Cueva de la Cocina","","1943","2","C","Triangle","No","0.21","0.6","Abrupte","Abrupte","Directa","Directa"
"1470","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.17","0.55","Abrupte","Abrupte","Directa","Directa"
"1478","Cueva de la Cocina","","1943","2","C","Triangle","No","0.19","0.55","Abrupte","Abrupte","Directa","Directa"
"1481","Cueva de la Cocina","","1943","2","C","Triangle","No","0.24","0.75","Abrupte","Abrupte","Directa","Directa"
"1482","Cueva de la Cocina","","1943","2","C","Triangle","No","0.24","0.55","Abrupte","Abrupte","Directa","Directa"
"1483","Cueva de la Cocina","","1943","2","C","Triangle","No","0.14","0.69","Abrupte","Abrupte","Directa","Directa"
"1484","Cueva de la Cocina","","1943","2","C","Triangle","No","0.18","0.59","Abrupte","Abrupte","Directa","Directa"
"1485","Cueva de la Cocina","","1943","2","C","Triangle","No","0.23","0.75","Abrupte","Abrupte","Directa","Directa"
"1486","Cueva de la Cocina","","1943","2","C","Triangle","No","0.21","0.86","Abrupte","Abrupte","Directa","Directa"
"1487","Cueva de la Cocina","","1943","2","C","Triangle","No","0.14","0.66","Abrupte","Abrupte","Directa","Directa"
"1491","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.2","0.68","Abrupte","Abrupte","Directa","Directa"
"1492","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.31","0.73","Abrupte","Abrupte","Directa","Directa"
"1493","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.19","0.89","Abrupte","Abrupte","Directa","Directa"
"1494","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.26","0.58","Abrupte","Abrupte","Directa","Directa"
"1497","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.17","0.57","Abrupte","Abrupte","Directa","Directa"
"1500","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.18","0.75","Abrupte","Abrupte","Directa","Directa"
"1501","Cueva de la Cocina","","1943","2","C","Trapezi","Si","0.17","0.48","Abrupte","Abrupte","Directa","Directa"
"1502","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.2","0.51","Abrupte","Abrupte","Directa","Directa"
"1503","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.15","0.55","Abrupte","Abrupte","Directa","Directa"
"1507","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.21","0.67","Abrupte","Abrupte","Directa","Directa"
"1508","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.17","0.56","Abrupte","Abrupte","Directa","Directa"
"1509","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.19","0.58","Abrupte","Abrupte","Directa","Directa"
"1510","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.22","0.71","Abrupte","Abrupte","Directa","Directa"
"1511","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.14","0.53","Abrupte","Abrupte","Directa","Directa"
"1512","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.21","0.76","Abrupte","Abrupte","Directa","Directa"
"1513","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.24","0.93","Abrupte","Abrupte","Directa","Directa"
"1514","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.18","0.81","Abrupte","Abrupte","Directa","Directa"
"1515","Cueva de la Cocina","","1943","2","C","Trapezi","No","0.18","0.52","Abrupte","Abrupte","Directa","Directa"
"1624","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.25","0.77","Abrupte","Abrupte","Directa","Directa"
"1625","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.22","1.05","Abrupte","Abrupte","Directa","Directa"
"1626","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.23","1.12","Abrupte","Abrupte","Directa","Directa"
"1627","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.2","0.69","Abrupte","Abrupte","Directa","Directa"
"1629","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.17","0.57","Abrupte","Abrupte","Directa","Directa"
"1632","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.15","0.73","Abrupte","Abrupte","Directa","Directa"
"1633","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.11","0.52","Abrupte","Abrupte","Directa","Directa"
"1634","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.29","1.04","Abrupte","Abrupte","Directa","Directa"
"1635","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.22","0.92","Abrupte","Abrupte","Directa","Directa"
"1636","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.25","0.83","Abrupte","Abrupte","Directa","Directa"
"1637","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.23","0.92","Abrupte","Abrupte","Directa","Directa"
"1638","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.18","0.86","Abrupte","Abrupte","Directa","Inversa"
"1640","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.22","1.43","Abrupte","Abrupte","Directa","Directa"
"1641","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.18","1.19","Abrupte","Abrupte","Directa","Directa"
"1642","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.22","0.97","Abrupte","Abrupte","Directa","Directa"
"1644","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.21","0.84","Abrupte","Abrupte","Directa","Directa"
"1645","Cueva de la Cocina","","1943","3","B","Triangle","No","0.26","0.7","Abrupte","Abrupte","Directa","Directa"
"1646","Cueva de la Cocina","","1943","3","B","Triangle","No","0.15","0.79","Abrupte","Abrupte","Directa","Directa"
"1647","Cueva de la Cocina","","1943","3","B","Triangle","No","0.25","0.79","Abrupte","Abrupte","Directa","Directa"
"1648","Cueva de la Cocina","","1943","3","B","Triangle","No","0.23","0.56","Abrupte","Abrupte","Directa","Directa"
"1650","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.24","0.77","Abrupte","Abrupte","Directa","Directa"
"1651","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.26","0.86","Abrupte","Abrupte","Directa","Directa"
"1654","Cueva de la Cocina","","1943","3","B","Trapezi","No","0.17","0.63","Abrupte","Abrupte","Directa","Directa"
"2261","Cueva de la Cocina","","1943","1","A","Trapezi","No","0.26","0.8","Abrupte","Abrupte","Directa","Directa"
"2266","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.15","0.73","Abrupte","Abrupte","Directa","Directa"
"2268","Cueva de la Cocina","","1943","1","B","Trapezi","No","0.17","0.76","Abrupte","Abrupte","Directa","Directa"
"2271","Cueva de la Cocina","","1943","2","B","Trapezi","No","0.23","0.9","Abrupte","Abrupte","Directa","Directa"
"2467","Cingle del Mas Nou","1b","2001","-78.5 / -93.5","4","Trapezi","No","0.19","1.16","Abrupte","Abrupte","Directa","Directa"
"2468","Cingle del Mas Nou","3","2000","-126.6 / -128","3","Triangle","No","0.18","0.84","Abrupte","Abrupte","Directa","Directa"
"2469","Cingle del Mas Nou","1B","2001","-93 / -107","4","Triangle","No","0.21","0.84","Abrupte","Abrupte","Directa","Directa"
"2470","Cingle del Mas Nou","1B","2001","-93 / -107","4","Trapezi","No","0.18","1.23","Abrupte","Abrupte","Directa","Directa"
"2480","Cingle del Mas Nou","2","2002","-64 / -88","C4","Trapezi","No","0.24","0.95","Abrupte","Abrupte","Directa","Directa"
"2504","Cingle del Mas Nou","1","2002","-38 / -53","5","Triangle","No","0.19","0.9","Abrupte","Abrupte","Directa","Directa"
"2508","Cingle del Mas Nou","1","2002","-38 / -53","5","Trapezi","No","0.32","0.8","Abrupte","Abrupte","Directa","Directa"
"2509","Cingle del Mas Nou","1","2002","-38 / -53","5","Trapezi","No","0.19","1.19","Abrupte","Abrupte","Directa","Directa"
"2510","Cingle del Mas Nou","1","2002","-38 / -53","5","Trapezi","No","0.18","0.64","Abrupte","Abrupte","Directa","Directa"
"2511","Cingle del Mas Nou","1","2002","-38 / -53","5","Trapezi","No","0.22","0.86","Abrupte","Abrupte","Directa","Directa"
"2514","Cingle del Mas Nou","3","1986","304 / 334","","Triangle","No","0.24","0.97","Abrupte","Abrupte","Directa","Directa"
"2515","Cingle del Mas Nou","3","1986","304 / 334","","Trapezi","No","0.18","0.53","Abrupte","Abrupte","Directa","Directa"
"2516","Cingle del Mas Nou","3","1986","304 / 334","","Trapezi","No","0.19","0.82","Abrupte","Abrupte","Directa","Directa"
"2517","Cingle del Mas Nou","3","1986","304 / 334","","Trapezi","No","0.28","1","Abrupte","Abrupte","Directa","Directa"
"2545","Cingle del Mas Nou","2","2002","-66 / -86","3","Triangle","No","0.2","0.91","Abrupte","Abrupte","Directa","Directa"
"2546","Cingle del Mas Nou","2","2002","-66 / -86","3","Triangle","No","0.23","0.87","Abrupte","Abrupte","Alternant","Directa"
"2547","Cingle del Mas Nou","2","2002","-66 / -86","3","Trapezi","No","0.21","0.68","Abrupte","Abrupte","Directa","Directa"
"2549","Cingle del Mas Nou","1","2002","-4.5 / -25.5","4","Trapezi","No","0.22","1.67","Abrupte","Abrupte","Directa","Directa"
"2551","Cingle del Mas Nou","1","2002","-4.5 / -25.5","4","Trapezi","No","0.19","0.85","Abrupte","Abrupte","Directa","Directa"
"2552","Cingle del Mas Nou","1","2002","-4.5 / -25.5","4","Triangle","No","0.18","0.45","Abrupte","Abrupte","Directa","Directa"
"2557","Cingle del Mas Nou","1","2002","-4.5 / -25.5","4","Triangle","No","0.18","1.26","Abrupte","Abrupte","Directa","Directa"
"2558","Cingle del Mas Nou","1","2002","-4.5 / -25.5","4","Segment","No","0.24","1.07","Pla o Rasant","Abrupte","Inversa","Directa"
"2559","Cingle del Mas Nou","1","2002","-4.5 / -25.5","4","Segment","No","0.26","1.13","Abrupte","Abrupte","Directa","Directa"
"2562","Cingle del Mas Nou","1","2002","-25.5 / -38.5","5","Triangle","No","0.18","0.79","Abrupte","Abrupte","Directa","Directa"
"2563","Cingle del Mas Nou","1","2002","-25.5 / -38.5","5","Triangle","No","0.2","0.8","Abrupte","Abrupte","Directa","Directa"
"2566","Cingle del Mas Nou","1","2002","-25.5 / -38.5","5","Trapezi","No","0.18","0.82","Abrupte","Abrupte","Directa","Directa"
"2568","Cingle del Mas Nou","1","2002","-25.5 / -38.5","5","Trapezi","No","0.24","0.97","Abrupte","Abrupte","Directa","Directa"
"2571","Cingle del Mas Nou","1","2002","-25.5 / -38.5","5","Trapezi","No","0.15","1.38","Abrupte","Abrupte","Directa","Directa"
"2572","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Trapezi","No","0.2","0.73","Abrupte","Abrupte","Directa","Directa"
"2574","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Trapezi","No","0.23","1.17","Abrupte","Abrupte","Directa","Directa"
"2575","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Trapezi","No","0.1","0.54","Abrupte","Abrupte","Directa","Directa"
"2576","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Trapezi","Si","0.17","1.07","Abrupte","Abrupte","Directa","Directa"
"2578","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Triangle","Si","0.21","0.68","Abrupte","Abrupte","Directa","Directa"
"2579","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Triangle","No","0.27","0.53","Abrupte","Abrupte","Directa","Directa"
"2580","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Triangle","No","0.25","1.27","Abrupte","Abrupte","Directa","Directa"
"2581","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Triangle","No","0.22","0.73","Abrupte","Abrupte","Directa","Directa"
"2582","Cingle del Mas Nou","2","2002","-38.5 / -51","4","Triangle","No","0.24","0.82","Abrupte","Abrupte","Directa","Directa"
"2586","Cingle del Mas Nou","2","2002","-51 / -101","3","Triangle","No","0.23","0.76","Abrupte","Abrupte","Directa","Directa"
"2588","Cingle del Mas Nou","2","2002","-51 / -101","3","Trapezi","No","0.21","0.47","Abrupte","Abrupte","Directa","Directa"
"2590","Cingle del Mas Nou","2","2002","-51 / -101","3","Triangle","No","0.17","0.84","Abrupte","Abrupte","Directa","Directa"
"2591","Cingle del Mas Nou","1","2002","-53 / - 97.5","5","Triangle","No","0.21","0.86","Abrupte","Abrupte","Directa","Directa"
"2594","Cingle del Mas Nou","1","2002","-53 / - 97.5","5","Triangle","No","0.21","0.74","Abrupte","Abrupte","Directa","Directa"
"2595","Cingle del Mas Nou","1","2002","-53 / - 97.5","5","Triangle","No","0.15","1.16","Abrupte","Abrupte","Directa","Directa"
"2599","Cingle del Mas Nou","1","2002","-53 / - 97.5","5","Trapezi","No","0.31","0.81","Abrupte","Abrupte","Directa","Directa"
"2601","Cingle del Mas Nou","1","2002","-53 / - 97.5","5","Trapezi","No","0.16","0.52","Abrupte","Abrupte","Directa","Directa"
"2607","Cingle del Mas Nou","1","2001","- 19 / -53.5","4","Trapezi","No","0.25","0.96","Abrupte","Abrupte","Directa","Directa"
"2608","Cingle del Mas Nou","1","2001","- 19 / -53.5","4","Trapezi","No","0.15","0.32","Abrupte","Abrupte","Directa","Directa"
"2609","Cingle del Mas Nou","1","2001","- 19 / -53.5","4","Triangle","No","0.2","0.79","Abrupte","Abrupte","Directa","Directa"
"2611","Cingle del Mas Nou","1","2001","- 19 / -53.5","4","Segment","No","0.15","0.82","Abrupte","Abrupte","Directa","Directa"
"2612","Cingle del Mas Nou","1A","2001","-53.5 /-78.5","","Segment","No","0.14","0.96","Abrupte","Abrupte","Directa","Directa"
"2613","Cingle del Mas Nou","1A","2001","-53.5 /-78.5","","Segment","No","0.13","0.68","Abrupte","Abrupte","Directa","Directa"
